Comunidad Valenciana,Castellón,Ports,Morella,2575,40.6181387,-0.1015492
Comunidad Valenciana,Castellón,Plana Alta,Oropesa del Mar,9493,40.0914103,0.1424781
Comunidad Valenciana,Castellón,Baix Maestrat,Peníscola,7444,40.3668829,0.3913172
Comunidad Valenciana,Castellón,Plana Alta,La Pobla Tornesa,1191,40.10238469999999,-0.0005828
Comunidad Valenciana,Castellón,Plana Baixa,Ribesalbes,1233,40.0238782,-0.2778515
Comunidad Valenciana,Castellón,Baix Maestrat,Rossell,1020,40.61733900000001,0.2203627
Comunidad Valenciana,Castellón,Baix Maestrat,Sant Jordi,1020,40.5095107,0.3321829
Comunidad Valenciana,Castellón,Baix Maestrat,Sant Mateu,1995,40.4654987,0.1787657
Comunidad Valenciana,Castellón,Alto Palancia,Segorbe,9073,39.8491635,-0.4903524
Comunidad Valenciana,Castellón,Plana Alta,Sierra Engarcerán,1018,40.2694151,-0.0191338
Comunidad Valenciana,Castellón,Alto Palancia,Soneja,1476,39.8172408,-0.4301942
Comunidad Valenciana,Castellón,Plana Alta,Torreblanca,5413,40.2201804,0.1951319
Comunidad Valenciana,Castellón,Baix Maestrat,Traiguera,1534,40.5244341,0.2895943
Comunidad Valenciana,Castellón,Alcalatén,Useras,1014,40.1585889,-0.1676417
Comunidad Valenciana,Castellón,Plana Alta,Vall d'Alba,2844,40.1746959,-0.0361533
Comunidad Valenciana,Castellón,Plana Alta,Vilafamés,1867,40.1138985,-0.05190819999999999
Comunidad Valenciana,Castellón,Alt Maestrat,Villafranca del Cid,2295,40.4297868,-0.2576419
Comunidad Valenciana,Castellón,Plana Baixa,la Vilavella,3253,39.8588423,-0.1844892
Catalunya,Barcelona,Maresme,Arenys de Munt,8736,41.6093683,2.5408414
Catalunya,Barcelona,El Bages,Artés,5665,41.796354,1.9514657
Catalunya,Barcelona,El Berguedà,Avià,2225,42.07821010000001,1.8202649
Catalunya,Barcelona,El Bages,Avinyó,2248,41.8641878,1.9724179
Catalunya,Barcelona,L'Alt Penedès,Avinyonet del Penedès,1652,41.3547538,1.7858092
Catalunya,Barcelona,El Vallès Oriental,Aiguafreda,2465,41.7683897,2.2513784
Catalunya,Barcelona,El Berguedà,Bagà,2188,42.25262,1.861711
Catalunya,Barcelona,Osona,Balenyà,3711,41.844654,2.249975
Catalunya,Barcelona,El Bages,Balsareny,3324,41.86345619999999,1.8745219
Catalunya,Barcelona,El Baix Llobregat,Begues,6670,41.33097480000001,1.9226434
Catalunya,Barcelona,El Vallès Oriental,Bigues i Riells,8858,41.6769259,2.2259661
Catalunya,Barcelona,L'Anoia,El Bruc,2032,41.5805938,1.7799034
Catalunya,Barcelona,L'Anoia,Cabrera d'Anoia,1348,41.4936117,1.710095
Catalunya,Barcelona,Maresme,Cabrera de Mar,4522,41.5280545,2.3929959
Catalunya,Barcelona,Maresme,Cabrils,7250,41.5247306,2.3671032
Catalunya,Barcelona,L'Anoia,Calaf,3426,41.7325486,1.5135421
Catalunya,Barcelona,Maresme,Caldes d'Estrac,2717,41.5716858,2.5236717
Catalunya,Barcelona,Osona,Calldetenes,2427,41.9250982,2.2840953
Catalunya,Barcelona,El Bages,Callús,2024,41.7822924,1.7837062
Catalunya,Barcelona,El Vallès Oriental,Cànoves i Samalús,2897,41.69377799999999,2.349269
Catalunya,Barcelona,El Garraf,Canyelles,4375,41.2829335,1.7230553
Catalunya,Barcelona,L'Anoia,Capellades,5268,41.5309648,1.685923
Catalunya,Barcelona,El Bages,Cardona,4898,41.913607,1.6797134
Catalunya,Barcelona,El Berguedà,Casserres,1541,42.0120819,1.8434162
Catalunya,Barcelona,El Bages,Castellbell i el Vilar,3566,41.6291032,1.8641519
Catalunya,Barcelona,L'Alt Penedès,Castellet i la Gornal,2212,41.2535361,1.5925029
Catalunya,Barcelona,El Bages,Castellgalí,1996,41.6747239,1.8435319
Catalunya,Barcelona,El Bages,Castellnou de Bages,1266,41.8343436,1.8367862
Catalunya,Barcelona,El Vallès Oriental,Castellterçol,2368,41.7503185,2.1199
Catalunya,Barcelona,L'Alt Penedès,Castellví de la Marca,1540,41.3324833,1.593586
Catalunya,Barcelona,El Baix Llobregat,Castellví de Rosanes,1771,41.4500186,1.8995445
Catalunya,Barcelona,Osona,Centelles,7372,41.7973754,2.2222269
Catalunya,Barcelona,El Baix Llobregat,Cervelló,8851,41.396311,1.9589428
Catalunya,Barcelona,El Baix Llobregat,Collbató,4389,41.56444949999999,1.8147696
Catalunya,Barcelona,Maresme,Dosrius,5215,41.5941663,2.4066687
Catalunya,Barcelona,Selva,Fogars de la Selva,1470,41.7273226,2.6786163
Catalunya,Barcelona,Osona,Folgueroles,2285,41.940098,2.3162571
Catalunya,Barcelona,El Bages,Fonollosa,1393,41.7616585,1.6669595
Catalunya,Barcelona,L'Alt Penedès,Font-rubí,1348,41.4347024,1.5910701
Catalunya,Barcelona,L'Alt Penedès,Gelida,7253,41.43991490000001,1.8672009
Catalunya,Barcelona,El Berguedà,Gironella,4925,42.0343553,1.8818441
Catalunya,Barcelona,L'Alt Penedès,La Granada,2085,41.3752526,1.72088
Catalunya,Barcelona,El Vallès Oriental,Gualba,1414,41.7318992,2.5022418
Catalunya,Barcelona,El Bages,Sant Salvador de Guardiola,3126,41.6796024,1.7657482
Catalunya,Barcelona,Osona,Gurb,2545,41.9458819,2.2393486
Catalunya,Barcelona,El Vallès Oriental,Llinars del Vallès,9570,41.6398992,2.4016802
Catalunya,Barcelona,El Vallès Oriental,Lliçà de Vall,6383,41.5831864,2.2396577
Catalunya,Barcelona,El Vallès Oriental,Martorelles,4756,41.5281106,2.2374965
Catalunya,Barcelona,Osona,Les Masies de Voltregà,3165,42.0172312,2.244446
Catalunya,Barcelona,L'Anoia,Masquefa,8335,41.501395,1.8141603
Catalunya,Barcelona,El Vallès Occidental,Matadepera,8900,41.614417,2.0110604
Catalunya,Barcelona,L'Alt Penedès,Mediona,2273,41.4798069,1.627507
Catalunya,Barcelona,El Bages,Monistrol de Montserrat,2901,41.6107783,1.8434162
Catalunya,Barcelona,El Vallès Oriental,Figaró-Montmany,1094,41.7208204,2.2736559
Catalunya,Barcelona,El Vallès Oriental,Montmeló,8835,41.5523468,2.2477539
Catalunya,Barcelona,El Bages,Moià,5865,41.8099481,2.0971693
Catalunya,Barcelona,El Bages,Navarcles,6012,41.7535973,1.9062603
Catalunya,Barcelona,El Bages,Navàs,6103,41.9018611,1.8781829
Catalunya,Barcelona,L'Anoia,Òdena,3623,41.6061213,1.6418166
Catalunya,Barcelona,L'Alt Penedès,Olèrdola,3518,41.3181561,1.7246856
Catalunya,Barcelona,L'Alt Penedès,Olesa de Bonesvalls,1715,41.3502414,1.8489571
Catalunya,Barcelona,El Garraf,Olivella,3569,41.3102463,1.8114185
Galicia,Ourense,O Carballiño,Piñor,1232,42.4996263,-8.0073191
Galicia,Ourense,Terra de Trives,A Pobra de Trives,2245,42.3393468,-7.253809699999999
Galicia,Ourense,A Limia,Rairiz de Veiga,1430,42.0826804,-7.832380499999999
Galicia,Ourense,O Ribeiro,Ramirás,1607,42.2832031,-8.0192867
Galicia,Ourense,O Ribeiro,Ribadavia,5112,42.288847,-8.1420491
Galicia,Ourense,Verín,Riós,1683,41.9739776,-7.2821463
Galicia,Ourense,Valdeorras,A Rúa,4595,42.39638410000001,-7.1151921
Galicia,Ourense,Valdeorras,Rubiá,1473,42.4486515,-6.9469907
Galicia,Ourense,O Carballiño,San Amaro,1170,42.3732068,-8.0722034
Galicia,Ourense,Ourense,San Cibrao das Viñas,5036,42.2948445,-7.872840300000001
Galicia,Ourense,O Carballiño,San Cristovo de Cea,2346,42.5003868,-7.948389799999999
Galicia,Ourense,A Limia,Sandiás,1307,42.1115998,-7.756446
Galicia,Ourense,A Limia,Sarreaus,1283,42.0866068,-7.604644599999999
Galicia,Ourense,Ourense,Taboadela,1514,42.2410169,-7.8256868
Galicia,Ourense,Ourense,Toén,2426,42.3138543,-7.950610900000001
Galicia,Ourense,A Limia,Trasmiras,1410,42.0241907,-7.618199499999998
Galicia,Ourense,Terra de Celanova,Verea,1042,42.1056929,-7.991986000000001
Galicia,Ourense,Viana,Viana do Bolo,3037,42.180337,-7.113010300000001
Galicia,Ourense,Ourense,Vilamarín,2026,42.4650787,-7.890189199999999
Galicia,Ourense,Valdeorras,Vilamartín de Valdeorras,1798,42.4133937,-7.059255299999999
Galicia,Ourense,A Limia,Vilar de Barrio,1455,42.1597916,-7.6127772
Galicia,Ourense,Verín,Vilardevós,2170,41.907314,-7.3125592
Principado de Asturias,Asturias,Comarca Vaqueira,Allande,1826,43.24883759999999,-6.706591400000001
Principado de Asturias,Asturias,Camín Real de la Mesa,Belmonte de Miranda,1641,43.2549639,-6.258836899999999
Principado de Asturias,Asturias,Comarca de la Sidra,Bimenes,1768,43.3193694,-5.572229699999999
Principado de Asturias,Asturias,Parque Histórico del Navia,Boal,1669,43.4289894,-6.8196922
Principado de Asturias,Asturias,Oriente de Asturias,Cabrales,2094,43.316032,-4.8460518
Principado de Asturias,Asturias,Comarca de la Sidra,Cabranes,1056,43.4034085,-5.4253757
Principado de Asturias,Asturias,Camín Real de la Mesa,Candamo,2055,43.4466162,-6.058097
Principado de Asturias,Asturias,Oriente de Asturias,Cangas de Onís,6498,43.35062509999999,-5.131013299999999
Principado de Asturias,Asturias,Valle del Nalón,Caso,1663,43.1658938,-5.3520876
Principado de Asturias,Asturias,Oscos - Eo,Castropol,3638,43.5247676,-7.0277708
Principado de Asturias,Asturias,Parque Histórico del Navia,Coaña,3419,43.51670370000001,-6.7466776
Principado de Asturias,Asturias,Comarca de la Sidra,Colunga,3518,43.48490959999999,-5.2712248
Principado de Asturias,Asturias,Comarca Vaqueira,Cudillero,5210,43.5600016,-6.148421
Principado de Asturias,Asturias,Fuentes del Narcea,Degaña,1082,42.93986109999999,-6.5683297
Principado de Asturias,Asturias,Parque Histórico del Navia,El Franco,3859,43.5065184,-6.8376549
Principado de Asturias,Asturias,Fuentes del Narcea,Ibias,1473,43.0121136,-6.792235499999999
Principado de Asturias,Asturias,Comarca Avilés,Illas,1030,43.49509399999999,-5.969424999999999
Principado de Asturias,Asturias,Montaña Central,Morcín,2746,43.2639231,-5.909275399999999
Principado de Asturias,Asturias,Bajo Nalón,Muros de Nalón,1883,43.54361859999999,-6.106264899999999
Principado de Asturias,Asturias,Comarca de la Sidra,Nava,5411,43.3587644,-5.5082279
Principado de Asturias,Asturias,Comarca Vaqueira,Navia,8644,43.53975210000001,-6.724565200000001
Principado de Asturias,Asturias,Comarca del Nora,Noreña,5333,43.3941514,-5.7066073
Principado de Asturias,Asturias,Oriente de Asturias,Parres,5490,43.34625339999999,-5.205790899999999
Principado de Asturias,Asturias,Oriente de Asturias,Peñamellera Baja,1291,43.32429,-4.5934
Principado de Asturias,Asturias,Oriente de Asturias,Piloña,7412,43.3202455,-5.3520876
Principado de Asturias,Asturias,Bajo Nalón,Pravia,8667,43.4875717,-6.111489
Principado de Asturias,Asturias,Camín Real de la Mesa,Quirós,1250,43.1550614,-5.9621106
Principado de Asturias,Asturias,Camín Real de la Mesa,Las Regueras,1934,43.4145865,-5.9726832
Principado de Asturias,Asturias,Oriente de Asturias,Ribadedeva,1836,43.3636546,-4.572759800000001
Principado de Asturias,Asturias,Oriente de Asturias,Ribadesella,5904,43.4630834,-5.056138
Principado de Asturias,Asturias,Montaña Central,Ribera de Arriba,1890,43.3080889,-5.8934338
Principado de Asturias,Asturias,Montaña Central,Riosa,2061,43.2071557,-5.8881542
Principado de Asturias,Asturias,Comarca Vaqueira,Salas,5371,43.4093046,-6.262156699999999
Principado de Asturias,Asturias,Comarca de la Sidra,Sariego,1276,43.4115378,-5.556477699999999
Principado de Asturias,Asturias,Camín Real de la Mesa,Somiedo,1231,43.1187291,-6.2800864
Principado de Asturias,Asturias,Bajo Nalón,Soto del Barco,3978,43.5341681,-6.070916
Principado de Asturias,Asturias,Parque Histórico del Navia,Tapia de Casariego,3906,43.5702333,-6.9439096
Principado de Asturias,Asturias,Camín Real de la Mesa,Teverga,1768,43.161964,-6.0965651
Principado de Asturias,Asturias,Oscos - Eo,Vegadeo,3960,43.4646918,-7.0485041
Principado de Asturias,Asturias,Comarca Vaqueira,Villayón,1366,43.4480757,-6.7049198
Castilla y León,Palencia,Valdivia,Aguilar de Campoo,7033,42.7931905,-4.2622141
Castilla y León,Palencia,Cerrato,Astudillo,1002,42.1925578,-4.294762
Castilla y León,Palencia,Cerrato,Baltanás,1273,41.9380045,-4.2461531
Castilla y León,Palencia,Cerrato,Venta de Baños,6432,41.9209323,-4.4887385
Castilla y León,Palencia,Montaña Palentina,Barruelo de Santullán,1275,42.90657119999999,-4.2884733
Castilla y León,Palencia,Tierra de Campos,Carrión de los Condes,2177,42.3373375,-4.6024326
Castilla y León,Palencia,Montaña Palentina,Cervera de Pisuerga,2442,42.8668915,-4.4992928
Castilla y León,Palencia,Cerrato,Dueñas,2741,41.8732123,-4.5439254
Castilla y León,Palencia,Tierra de Campos,Grijota,2114,42.0530505,-4.5824339
Castilla y León,Palencia,Montaña Palentina,Guardo,6547,42.7890255,-4.8474389
Castilla y León,Palencia,Boedo-Ojeda,Herrera de Pisuerga,2132,42.5953655,-4.3321114
Castilla y León,Palencia,Tierra de Campos,Paredes de Nava,1981,42.151599,-4.692841
Castilla y León,Palencia,Vega - Valdavia,Saldaña,3121,42.5180071,-4.7419825
Castilla y León,Palencia,Montaña Palentina,Santibáñez de la Peña,1101,42.8098635,-4.7300164
Castilla y León,Palencia,Cerrato,Torquemada,1025,42.035448,-4.3192729
Andalucía,Córdoba,Alto Guadalquivir,Montoro,9640,38.02265269999999,-4.3834962
Andalucía,Córdoba,Campiña Sur,Monturque,2007,37.4715287,-4.581788899999999
Andalucía,Córdoba,Campiña Sur,Moriles,3848,37.4359137,-4.6075948
Andalucía,Córdoba,Campiña de Baena,Nueva Carteya,5470,37.5856113,-4.4677456
Andalucía,Córdoba,Valle del Guadiato,Obejo,2027,38.1327461,-4.799909599999999
Andalucía,Córdoba,Subbética,Palenciana,1545,37.248164,-4.5837239
Andalucía,Córdoba,Alto Guadalquivir,Pedro Abad,2927,37.9671051,-4.455518
Andalucía,Córdoba,Los Pedroches,Pedroche,1624,38.4285684,-4.7635748
Andalucía,Córdoba,Valle Medio del Guadalquivir,Posadas,7544,37.80453809999999,-5.106908799999999
Andalucía,Córdoba,Campiña Sur,La Rambla,7547,37.60626,-4.739395
Andalucía,Córdoba,Campiña Sur,Santaella,6062,37.5622053,-4.8429898
Andalucía,Córdoba,Los Pedroches,Torrecampo,1177,38.4745984,-4.6773317
Andalucía,Córdoba,Campiña de Baena,Valenzuela,1241,37.7752325,-4.2198803
Andalucía,Córdoba,Campiña Sur,La Victoria,2375,37.6813893,-4.8507672
Andalucía,Córdoba,Alto Guadalquivir,Villa del Río,7403,37.98135,-4.2932066
Andalucía,Córdoba,Alto Guadalquivir,Villafranca de Córdoba,4889,37.9617054,-4.5450368
Andalucía,Córdoba,Los Pedroches,Villanueva de Córdoba,9141,38.3222465,-4.628506199999999
Andalucía,Córdoba,Los Pedroches,Villanueva del Duque,1553,38.3931232,-4.998745899999999
Andalucía,Córdoba,Valle del Guadiato,Villanueva del Rey,1096,38.1978857,-5.1516777
Andalucía,Córdoba,Los Pedroches,Villaralto,1238,38.4541427,-4.983150699999999
Andalucía,Córdoba,Valle del Guadiato,Villaviciosa de Córdoba,3443,38.0765607,-5.016945799999999
Andalucía,Córdoba,Los Pedroches,El Viso,2651,38.4829438,-4.9532721
Galicia,A Coruña,A Coruña,Abegondo,5586,43.2191196,-8.2979048
Galicia,A Coruña,Betanzos,Aranga,1997,43.23410130000001,-8.0159731
Galicia,A Coruña,Ferrol,Ares,5743,43.4278913,-8.2439095
Galicia,A Coruña,Arzúa,Arzúa,6219,42.9296884,-8.1607836
Galicia,A Coruña,A Barcala,A Baña,3698,42.9616458,-8.7584568
Galicia,A Coruña,A Coruña,Bergondo,6700,43.3089681,-8.232594299999999
Galicia,A Coruña,Arzúa,Boimorto,2125,43.0007954,-8.1338348
Galicia,A Coruña,Santiago,Boqueixón,4321,42.81178389999999,-8.414741
Galicia,A Coruña,Santiago,Brión,7564,42.8668459,-8.678368899999999
Galicia,A Coruña,Bergantiños,Cabana de Bergantiños,4552,43.1860734,-8.8914256
Galicia,A Coruña,O Eume,Cabanas,3299,43.4126927,-8.1682697
Galicia,A Coruña,Terra de Soneira,Camariñas,5577,43.1305138,-9.1828065
Galicia,A Coruña,Ferrol,A Capela,1334,43.5093098,-7.8760716
Galicia,A Coruña,Muros,Carnota,4284,42.826818,-9.088578
Galicia,A Coruña,A Coruña,Carral,6180,43.2290575,-8.3556679
Galicia,A Coruña,Ferrol,Cedeira,7062,43.6607861,-8.0537698
Galicia,A Coruña,Fisterra,Cee,7723,42.9576691,-9.192
Galicia,A Coruña,Ordes,Cerceda,5076,43.1896948,-8.4722358
Galicia,A Coruña,Ortegal,Cerdido,1233,43.6231881,-8.0016114
Galicia,A Coruña,Betanzos,Coirós,1757,43.2527041,-8.1683939
Galicia,A Coruña,Fisterra,Corcubión,1655,42.9425685,-9.192255500000002
Galicia,A Coruña,Bergantiños,Coristanco,6551,43.1904421,-8.7609893
Galicia,A Coruña,Betanzos,Curtis,4015,43.1253366,-8.1459999
Galicia,A Coruña,O Sar,Dodro,2882,42.7168491,-8.715083100000001
Galicia,A Coruña,Fisterra,Dumbría,3077,43.0121815,-9.118527799999999
Galicia,A Coruña,Fisterra,Fisterra,4775,42.9078005,-9.2650315
Galicia,A Coruña,Ordes,Frades,2460,43.0501896,-8.293899999999999
Galicia,A Coruña,Betanzos,Irixoa,1389,43.2851928,-8.0603832
Galicia,A Coruña,Bergantiños,Laxe,3185,43.2212167,-9.0063506
Galicia,A Coruña,Noia,Lousame,3463,42.77158499999999,-8.8460632
Galicia,A Coruña,Bergantiños,Malpica de Bergantiños,5666,43.2889461,-8.803204200000001
Galicia,A Coruña,Ortegal,Mañón,1454,43.6537247,-7.730807
Galicia,A Coruña,Xallas,Mazaricos,4173,42.9398891,-8.9923492
Galicia,A Coruña,Terra de Melide,Melide,7538,42.9139507,-8.0146915
Galicia,A Coruña,Ordes,Mesía,2734,43.11352890000001,-8.2723859
Galicia,A Coruña,Betanzos,Miño,5859,43.34766459999999,-8.2040089
Galicia,A Coruña,Ferrol,Moeche,1246,43.5608713,-7.9701846
Galicia,A Coruña,O Eume,Monfero,2037,43.3344456,-8.0558675
Galicia,A Coruña,Ferrol,Mugardos,5362,43.45994659999999,-8.255815499999999
Galicia,A Coruña,Fisterra,Muxía,5025,43.1041888,-9.218291299999999
Galicia,A Coruña,Muros,Muros,8960,42.7746007,-9.057855199999999
Galicia,A Coruña,Ferrol,Neda,5261,43.4994218,-8.1579038
Galicia,A Coruña,A Barcala,Negreira,6936,42.9104919,-8.7362547
Galicia,A Coruña,Ordes,Oroso,7413,42.9948236,-8.3636131
Galicia,A Coruña,Ortegal,Ortigueira,6136,43.6831622,-7.8521653
Galicia,A Coruña,Noia,Outes,6691,42.85042809999999,-8.9268962
Galicia,A Coruña,Betanzos,Paderne,2467,43.2856957,-8.1762576
Galicia,A Coruña,O Sar,Padrón,8643,42.7381172,-8.660772999999999
Galicia,A Coruña,Arzúa,O Pino,4706,42.9359076,-8.3330345
Galicia,A Coruña,A Barbanza,A Pobra do Caramiñal,9623,42.6031661,-8.938689900000002
Galicia,A Coruña,Bergantiños,Ponteceso,5789,43.2428943,-8.9004494
Galicia,A Coruña,O Eume,Pontedeume,8011,43.4074479,-8.1699094
Galicia,A Coruña,Noia,Porto do Son,9436,42.7245572,-9.0059861
Galicia,A Coruña,O Sar,Rois,4710,42.76244699999999,-8.7073429
Andalucía,Almería,Los Vélez,Vélez-Rubio,6767,37.6496854,-2.078777
Andalucía,Almería,Metropolitana de Almería,Viator,5698,36.8878108,-2.424577
Andalucía,Almería,Valle del Almanzora,Zurgena,3030,37.3418279,-2.0401779
Andalucía,Almería,Poniente Almeriense,La Mojonera,8963,36.7531816,-2.6822356
Castilla y León,Ávila,Arenas de San Pedro,La Adrada,2640,40.2995582,-4.6365342
Castilla y León,Ávila,Arenas de San Pedro,El Arenal,1011,40.1553,-5.0514
Castilla y León,Ávila,Arenas de San Pedro,Arenas de San Pedro,6671,40.210266,-5.083295199999999
Castilla y León,Ávila,La Moraña,Arévalo,8172,41.058981,-4.7187424
Castilla y León,Ávila,El Barco de Ávila - Piedrahíta (Alto Tormes y Valle del Corneja),El Barco de Ávila,2576,40.3569063,-5.5236746
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),El Barraco,1968,40.4768722,-4.643743499999999
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),Burgohondo,1228,40.4126337,-4.7859886
Castilla y León,Ávila,Arenas de San Pedro,Candeleda,5104,40.1559244,-5.243635400000001
Castilla y León,Ávila,Arenas de San Pedro,Casavieja,1507,40.2835768,-4.7678642
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),Cebreros,3232,40.4610187,-4.4642944
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),El Hoyo de Pinares,2308,40.5007886,-4.422067300000001
Castilla y León,Ávila,La Moraña,Madrigal de las Altas Torres,1524,41.0900993,-4.9980028
Castilla y León,Ávila,Arenas de San Pedro,Mombeltrán,1171,40.2603205,-5.016945799999999
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),Navaluenga,2017,40.4096173,-4.7044758
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),Las Navas del Marqués,5420,40.60182760000001,-4.3333954
Castilla y León,Ávila,El Barco de Ávila - Piedrahíta (Alto Tormes y Valle del Corneja),Piedrahíta,1884,40.46520690000001,-5.3272431
Castilla y León,Ávila,Arenas de San Pedro,Piedralaves,2208,40.3169978,-4.698011699999999
Castilla y León,Ávila,Arenas de San Pedro,Sotillo de la Adrada,4652,40.2924071,-4.5804989
Castilla y León,Ávila,Burgohondo - el Tiemblo - Cebreros (Valle del Alberche y Tierra de Pinares),El Tiemblo,4231,40.4130828,-4.4993148
Extremadura,Badajoz,Tierra de Barros,Aceuchal,5471,38.6474924,-6.4863159
Extremadura,Badajoz,Tierra de Mérida - Vegas Bajas,Alange,1914,38.7858797,-6.2442321
Extremadura,Badajoz,Tierra de Badajoz,La Albuera,2046,38.7170277,-6.823041399999999
Extremadura,Badajoz,Tierra de Badajoz,Alburquerque,5486,39.2192059,-7.0000241
Extremadura,Badajoz,Llanos de Olivenza,Alconchel,1790,38.5170106,-7.0700124
Extremadura,Badajoz,Llanos de Olivenza,Almendral,1296,38.6134369,-6.821031899999999
Extremadura,Badajoz,Tierra de Mérida - Vegas Bajas,Arroyo de San Serván,4175,38.8539696,-6.453007299999999
